text,score,perplexity
"это думать .",-7.17840576171875,62.31626857935182
"думать . а",-10.652179718017578,460.3041914312524
". а поверить",-11.099687576293945,595.5550259805154
"а поверить ли",-11.01131820678711,566.0170997337102
"поверить ли ,",-9.898359298706055,298.256436482466
"ли , из",-11.001093864440918,562.6955312137273
", из весь",-9.274450302124023,208.26321842169264
"из весь глупость",-10.136900901794434,342.1568393077619
"весь глупость и",-10.617204666137695,451.1294370238258
"глупость и гадость",-10.848377227783203,515.3405385106017
"и гадость ,",-9.323050498962402,214.17196670063618
"гадость , который",-10.412342071533203,400.9456609480861
", который я",-9.051483154296875,183.1769352718019
"который я много",-11.770365715026855,876.1761530059463
"я много успеть",-10.716104507446289,477.55800235916206
"много успеть наделать",-11.108293533325195,598.5127180274053
"успеть наделать в",-11.644308090209961,814.8487854383444
"наделать в жизнь",-11.492396354675293,746.6190876576769
"в жизнь ,",-7.751246452331543,86.65858892702327
"жизнь , это",-10.385162353515625,394.72132353823105
", это один",-10.365076065063477,390.1836043754186
"это один ,",-9.329371452331543,214.95267944226703
"один , в",-9.272855758666992,208.07214277855618
", в который",-8.234545707702637,114.45543674847524
"в который я",-10.210762023925781,357.01832325268754
"который я не",-10.87283706665039,522.647968503568
"я не раскаиваться",-10.173176765441895,349.3769034755136
"не раскаиваться и",-10.13138198852539,341.0715517842418
"раскаиваться и не",-11.703618049621582,843.1493555574993
"и не мочь",-8.027636528015137,101.60360840851328
"не мочь раскаиваться",-10.49459457397461,420.3863863062225
"мочь раскаиваться .",-9.062799453735352,184.3740787997752
"раскаиваться . ни",-10.998746871948242,561.9358217737664
". ни сначала",-11.10853099822998,598.5945377867858
"ни сначала ,",-10.340389251708984,384.67796767974886
"сначала , ни",-9.402109146118164,224.14408700933467
", ни после",-10.819454193115234,506.83144102416327
"ни после я",-10.975250244140625,554.3863913843331
"после я не",-9.85501480102539,290.90668423678835
"я не лгать",-10.444284439086914,408.38624851210426
"не лгать ни",-10.767500877380371,491.89818413619975
"лгать ни перед",-11.288652420043945,663.9923946670049
"ни перед себя",-10.12306022644043,339.44159276707666
"перед себя ,",-8.645560264587402,145.00736677214311
"себя , ни",-10.251700401306152,365.5317455222385
", ни перед",-10.171706199645996,349.0812720881969
"ни перед она",-9.119512557983398,190.49261317794253
"перед она .",-6.673675060272217,46.60352477954941
"она . я",-8.55447006225586,137.5997090388198
". я казаться",-10.803912162780762,502.31719013182845
"я казаться ,",-8.963580131530762,174.13859369973065
"казаться , что",-8.313350677490234,119.76713738099775
", что наконец",-10.64570426940918,458.59157026074644
"что наконец -",-11.431715965270996,720.9895852005227
"наконец - то",-9.138038635253906,192.53498648444582
"- то вот",-10.574061393737793,440.06349987892224
"то вот я",-11.226261138916016,640.5680668580978
"вот я полюбить",-10.825372695922852,508.5611423826763
"я полюбить ,",-10.189571380615234,352.6897556276985
"полюбить , а",-10.740438461303711,484.29458744272694
", а потом",-8.581123352050781,139.72716194504883
"а потом увидать",-11.3878173828125,702.9984147648846
"потом увидать ,",-9.784062385559082,279.26441289132634
"увидать , что",-9.144816398620605,193.2876472090292
", что это",-9.281777381896973,209.14348740529647
"что это быть",-9.347952842712402,217.26421996987023
"это быть невольный",-9.288909912109375,210.003957010465
"быть невольный ложь",-10.975753784179688,554.5471096405457
"невольный ложь ,",-10.425320625305176,403.9523661246843
"ложь , что",-9.759561538696289,275.35336275485986
", что так",-8.688623428344727,148.6469001955546
"что так любить",-11.224946975708008,640.083664747947
"так любить нельзя",-10.046913146972656,324.8839724386851
"любить нельзя ,",-10.843085289001465,513.773053157349
"нельзя , и",-10.037336349487305,323.0978643463432
", и не",-8.994762420654297,177.29259843360282
"и не мочь",-8.027636528015137,101.60360840851328
"не мочь итти",-10.252480506896973,365.6959298521994
"мочь итти далее",-10.293160438537598,374.3605784256274
"итти далее ;",-10.402573585510254,398.6973934295533
"далее ; а",-11.18482780456543,625.4706726923115
"; а она",-8.768532752990723,155.6442884080405
"а она пойти",-10.997448921203613,561.5161223300911
"она пойти .",-5.811978816986084,28.37884423286382
"пойти . разве",-10.93598747253418,541.996981836451
". разве я",-9.888405799865723,296.552404667549
"разве я виноватый",-11.816122055053711,899.5607829332199
"я виноватый в",-10.763899803161621,490.8795624157907
"виноватый в то",-11.029268264770508,571.8960094970016
"в то ,",-8.135544776916504,108.11506013925786
"то , что",-7.163541316986084,61.78532411437134
", что не",-9.213729858398438,201.10944366194786
"что не мочь",-9.766916275024414,276.52160486340654
"не мочь ?",-7.050930500030518,57.90720788101903
"мочь ? что",-10.81972599029541,506.91074558554527
"? что же",-9.487089157104492,235.38148003032327
"что же я",-9.104436874389648,188.8466210524266
"же я быть",-9.584505081176758,248.95810540189024
"я быть делать",-10.743507385253906,485.1509055177769
"— ну ,",-5.014573097229004,17.932600535860338
"ну , да",-11.038297653198242,574.8763114128245
", да теперь",-10.693595886230469,471.4101960360209
"да теперь кончить",-11.076262474060059,587.5781243032369
"теперь кончить !",-8.116268157958984,106.92199156862515
"кончить ! —",-10.71298599243164,476.7014776273731
"! — сказать",-8.365577697753906,123.4225242597845
"— сказать приятель",-9.577720642089844,247.98771132647403
"сказать приятель ,",-10.71103286743164,476.16581898438983
"приятель , закуривать",-10.624354362487793,452.9899747473817
", закуривать сигара",-10.548338890075684,433.59545628993646
"закуривать сигара ,",-10.064306259155273,328.1531404087773
"сигара , чтобы",-10.731546401977539,481.82197169445027
", чтобы разогнать",-10.82409381866455,508.18688714577985
"чтобы разогнать сон",-10.672829627990723,465.80849762914136
"разогнать сон .",-7.566263198852539,77.90508391677982
"сон . —",-10.131635665893555,341.12136156474276
". — один",-9.967974662780762,310.4514307600651
"— один только",-8.472540855407715,131.26085047772477
"один только :",-7.694520950317383,83.87455665393766
"только : ты",-10.399351119995117,397.95849519938866
": ты еще",-10.838634490966797,512.4584076056409
